id,curl,thickness,density,historyCount,hairTypeKey,hairTypeTitle,textureSummary,styleDirection,procedureHint,damageModifier,damageCaution,homeCare,avoid,salonRequest,recommendedCareTags
"wavy_hair__fine__medium_density__count_7plus","wavy_hair","fine","medium_density","count_7plus","wavy_fine_medium","얇고 부드러운 반곱슬","반곱슬에 숱은 보통이지만 모발이 얇아 가볍고 부드러운 인상을 주는 모발이에요.","무거운 제품보다는 가벼운 크림으로 웨이브를 살리는 스타일링이 잘 맞아요.","강한 정돈 시술보다 홈케어로 컨디션을 먼저 회복한 뒤 부분 정돈이나 약한 세팅 정도로 시작하는 걸 추천해요.","손상 이력 많음 — 신중 단계","다만 시술 이력이 많아 강한 정돈 시술은 신중하게 접근하는 것이 좋아요.","숱이 적당한 편이라 평소 드라이 루틴 그대로 유지해도 충분해요. / 얇은 모발이라 무거운 제품보다는 가벼운 에센스를 끝부분에만 발라주면 좋아요. / 두피에 자극이 적은 홈케어로 컨디션 회복을 우선해보세요.","물기가 많을 때 세게 비비며 말리기보다는 수건으로 가볍게 눌러 닦아주세요. / 당분간은 전체 염색이나 펌보다 두피 자극이 적은 홈케어를 먼저 챙겨보세요.","""전체 다운펌보다는 부분 정돈이나 약한 세팅으로 진행하고 싶어요."" / ""지금 밸런스를 유지하는 선에서 다듬어주세요.""","#반곱슬케어 / #가는모 / #손상케어"
"wavy_hair__fine__thin_density__count_1_2","wavy_hair","fine","thin_density","count_1_2","wavy_fine_sparse","볼륨과 웨이브를 동시에 살려야 하는 반곱슬","반곱슬에 모발이 얇고 숱도 적어 볼륨과 웨이브를 함께 신경 써야 하는 모발이에요.","전체 다운펌보다는 부분 정돈과 뿌리 볼륨을 함께 챙기는 방향이 더 잘 맞아요.","손상 이력이 적어서 다운펌이나 웨이브 세팅 시술을 편하게 고려해볼 수 있어요.","손상 이력 적음","지금은 시술 이력이 적어 특별히 주의할 부분은 없어요.","숱이 적은 편이니 뿌리부터 들어올리며 드라이하면 볼륨감을 살리기 좋아요. / 얇은 모발이라 무거운 제품보다는 가벼운 에센스를 끝부분에만 발라주면 좋아요. / 지금처럼 관리하면 충분해요.","물기가 많을 때 세게 비비며 말리기보다는 수건으로 가볍게 눌러 닦아주세요. / 지금처럼 시술 빈도가 적은 편이면 특별히 피할 건 없어요. / 무거운 오일 타입 제품은 뿌리보다 끝부분에만 살짝 사용해보세요.","""웨이브 결을 살리는 다운펌이나 웨이브 세팅으로 상담받고 싶어요."" / ""뿌리 볼륨을 살려주는 시술도 함께 상담받고 싶어요.""","#반곱슬케어 / #가는모 / #볼륨필요"
"wavy_hair__fine__thin_density__count_3_4","wavy_hair","fine","thin_density","count_3_4","wavy_fine_sparse","볼륨과 웨이브를 동시에 살려야 하는 반곱슬","반곱슬에 모발이 얇고 숱도 적어 볼륨과 웨이브를 함께 신경 써야 하는 모발이에요.","전체 다운펌보다는 부분 정돈과 뿌리 볼륨을 함께 챙기는 방향이 더 잘 맞아요.","다운펌이나 웨이브 세팅 시술을 고려할 수 있는 상태예요. 트리트먼트를 함께 챙기면 결과가 더 오래가요.","손상 이력 보통","다만 시술을 이어갈 계획이라면 트리트먼트 주기를 함께 챙기면 좋아요.","숱이 적은 편이니 뿌리부터 들어올리며 드라이하면 볼륨감을 살리기 좋아요. / 얇은 모발이라 무거운 제품보다는 가벼운 에센스를 끝부분에만 발라주면 좋아요. / 주 1회 정도 트리트먼트를 더해주면 좋아요.","물기가 많을 때 세게 비비며 말리기보다는 수건으로 가볍게 눌러 닦아주세요. / 이번 주는 새 펌이나 염색보다는 트리트먼트 위주로 관리해보면 좋아요. / 무거운 오일 타입 제품은 뿌리보다 끝부분에만 살짝 사용해보세요.","""웨이브 결을 살리는 다운펌이나 웨이브 세팅으로 상담받고 싶어요."" / ""뿌리 볼륨을 살려주는 시술도 함께 상담받고 싶어요.""","#반곱슬케어 / #가는모 / #볼륨필요"
"wavy_hair__fine__thin_density__count_5_6","wavy_hair","fine","thin_density","count_5_6","wavy_fine_sparse","볼륨과 웨이브를 동시에 살려야 하는 반곱슬","반곱슬에 모발이 얇고 숱도 적어 볼륨과 웨이브를 함께 신경 써야 하는 모발이에요.","전체 다운펌보다는 부분 정돈과 뿌리 볼륨을 함께 챙기는 방향이 더 잘 맞아요.","전체 시술보다는 부분 정돈이나 약한 세팅부터 시작해보는 걸 추천해요.","손상 이력 잦음 — 주의 단계","다만 시술 이력이 잦은 편이라 강한 정돈 시술은 신중하게 접근하는 것이 좋아요.","숱이 적은 편이니 뿌리부터 들어올리며 드라이하면 볼륨감을 살리기 좋아요. / 얇은 모발이라 무거운 제품보다는 가벼운 에센스를 끝부분에만 발라주면 좋아요. / 단백질 트리트먼트 빈도를 조금 늘려서 회복을 도와주세요.","물기가 많을 때 세게 비비며 말리기보다는 수건으로 가볍게 눌러 닦아주세요. / 다음 시술까지 2주 정도 간격을 두면 모발이 회복할 시간을 가질 수 있어요. / 무거운 오일 타입 제품은 뿌리보다 끝부분에만 살짝 사용해보세요.","""전체 다운펌보다는 부분 정돈이나 약한 세팅으로 진행하고 싶어요."" / ""뿌리 볼륨을 살려주는 시술도 함께 상담받고 싶어요.""","#반곱슬케어 / #가는모 / #볼륨필요 / #손상케어"
"wavy_hair__fine__thin_density__count_7plus","wavy_hair","fine","thin_density","count_7plus","wavy_fine_sparse","볼륨과 웨이브를 동시에 살려야 하는 반곱슬","반곱슬에 모발이 얇고 숱도 적어 볼륨과 웨이브를 함께 신경 써야 하는 모발이에요.","전체 다운펌보다는 부분 정돈과 뿌리 볼륨을 함께 챙기는 방향이 더 잘 맞아요.","강한 정돈 시술보다 홈케어로 컨디션을 먼저 회복한 뒤 부분 정돈이나 약한 세팅 정도로 시작하는 걸 추천해요.","손상 이력 많음 — 신중 단계","다만 시술 이력이 많아 강한 정돈 시술은 신중하게 접근하는 것이 좋아요.","숱이 적은 편이니 뿌리부터 들어올리며 드라이하면 볼륨감을 살리기 좋아요. / 얇은 모발이라 무거운 제품보다는 가벼운 에센스를 끝부분에만 발라주면 좋아요. / 두피에 자극이 적은 홈케어로 컨디션 회복을 우선해보세요.","물기가 많을 때 세게 비비며 말리기보다는 수건으로 가볍게 눌러 닦아주세요. / 당분간은 전체 염색이나 펌보다 두피 자극이 적은 홈케어를 먼저 챙겨보세요. / 무거운 오일 타입 제품은 뿌리보다 끝부분에만 살짝 사용해보세요.","""전체 다운펌보다는 부분 정돈이나 약한 세팅으로 진행하고 싶어요."" / ""뿌리 볼륨을 살려주는 시술도 함께 상담받고 싶어요.""","#반곱슬케어 / #가는모 / #볼륨필요 / #손상케어"
"curly_hair__coarse__thick_density__count_1_2","curly_hair","coarse","thick_density","count_1_2","curly_coarse_dense","부피감이 큰 곱슬 모발","곱슬 기운이 강하고 굵기와 숱도 있어서 부피감이 크게 느껴지는 모발이에요.","곱슬이 부피감과 지저분함으로 보일 수 있어서, 무조건 볼륨을 살리기보다 먼저 곱슬의 부피와 퍼짐을 정돈하는 방향이 중요해요.","손상 이력이 적어서 볼륨매직이나 매직세팅 같은 곱슬 정돈 시술을 편하게 고려해볼 수 있어요.","손상 이력 적음","지금은 시술 이력이 적어 특별히 주의할 부분은 없어요.","숱이 많은 편이니 밑머리 볼륨은 가볍게 눌러 정돈하면 하루 종일 깔끔하게 유지돼요. / 굵은 모발이라 트리트먼트를 3분 정도 얹어두면 흡수가 더 잘 돼요. / 지금처럼 관리하면 충분해요.","브러시로 빗어 내리기보다는 손끝으로 결을 따라 정돈해주세요. / 지금처럼 시술 빈도가 적은 편이면 특별히 피할 건 없어요.","""곱슬 부피를 정돈하는 볼륨매직이나 매직세팅으로 상담받고 싶어요."" / ""겉머리는 가볍게 틴닝해서 무게감만 살짝 줄여주세요.""","#곱슬케어 / #굵은모 / #숱많음"
"curly_hair__coarse__thick_density__count_3_4","curly_hair","coarse","thick_density","count_3_4","curly_coarse_dense","부피감이 큰 곱슬 모발","곱슬 기운이 강하고 굵기와 숱도 있어서 부피감이 크게 느껴지는 모발이에요.","곱슬이 부피감과 지저분함으로 보일 수 있어서, 무조건 볼륨을 살리기보다 먼저 곱슬의 부피와 퍼짐을 정돈하는 방향이 중요해요.","볼륨매직이나 매직세팅 같은 곱슬 정돈 시술을 고려할 수 있는 상태예요. 트리트먼트를 함께 챙기면 결과가 더 오래가요.","손상 이력 보통","다만 시술을 이어갈 계획이라면 트리트먼트 주기를 함께 챙기면 좋아요.","숱이 많은 편이니 밑머리 볼륨은 가볍게 눌러 정돈하면 하루 종일 깔끔하게 유지돼요. / 굵은 모발이라 트리트먼트를 3분 정도 얹어두면 흡수가 더 잘 돼요. / 주 1회 정도 트리트먼트를 더해주면 좋아요.","브러시로 빗어 내리기보다는 손끝으로 결을 따라 정돈해주세요. / 이번 주는 새 펌이나 염색보다는 트리트먼트 위주로 관리해보면 좋아요.","""곱슬 부피를 정돈하는 볼륨매직이나 매직세팅으로 상담받고 싶어요."" / ""겉머리는 가볍게 틴닝해서 무게감만 살짝 줄여주세요.""","#곱슬케어 / #굵은모 / #숱많음"
"curly_hair__coarse__thick_density__count_5_6","curly_hair","coarse","thick_density","count_5_6","curly_coarse_dense","부피감이 큰 곱슬 모발","곱슬 기운이 강하고 굵기와 숱도 있어서 부피감이 크게 느껴지는 모발이에요.","곱슬이 부피감과 지저분함으로 보일 수 있어서, 무조건 볼륨을 살리기보다 먼저 곱슬의 부피와 퍼짐을 정돈하는 방향이 중요해요.","전체 시술보다는 부분 정돈이나 약한 정돈부터 시작해보는 걸 추천해요.","손상 이력 잦음 — 주의 단계","다만 시술 이력이 잦은 편이라 강한 정돈 시술은 신중하게 접근하는 것이 좋아요.","숱이 많은 편이니 밑머리 볼륨은 가볍게 눌러 정돈하면 하루 종일 깔끔하게 유지돼요. / 굵은 모발이라 트리트먼트를 3분 정도 얹어두면 흡수가 더 잘 돼요. / 단백질 트리트먼트 빈도를 조금 늘려서 회복을 도와주세요.","브러시로 빗어 내리기보다는 손끝으로 결을 따라 정돈해주세요. / 다음 시술까지 2주 정도 간격을 두면 모발이 회복할 시간을 가질 수 있어요.","""전체 매직보다는 부분 정돈이나 약한 정돈으로 진행하고 싶어요."" / ""겉머리는 가볍게 틴닝해서 무게감만 살짝 줄여주세요.""","#곱슬케어 / #굵은모 / #숱많음 / #손상케어"
"curly_hair__coarse__thick_density__count_7plus","curly_hair","coarse","thick_density","count_7plus","curly_coarse_dense","부피감이 큰 곱슬 모발","곱슬 기운이 강하고 굵기와 숱도 있어서 부피감이 크게 느껴지는 모발이에요.","곱슬이 부피감과 지저분함으로 보일 수 있어서, 무조건 볼륨을 살리기보다 먼저 곱슬의 부피와 퍼짐을 정돈하는 방향이 중요해요.","강한 정돈 시술보다 홈케어로 컨디션을 먼저 회복한 뒤 부분 정돈이나 약한 정돈 정도로 시작하는 걸 추천해요.","손상 이력 많음 — 신중 단계","다만 시술 이력이 많아 강한 정돈 시술은 신중하게 접근하는 것이 좋아요.","숱이 많은 편이니 밑머리 볼륨은 가볍게 눌러 정돈하면 하루 종일 깔끔하게 유지돼요. / 굵은 모발이라 트리트먼트를 3분 정도 얹어두면 흡수가 더 잘 돼요. / 두피에 자극이 적은 홈케어로 컨디션 회복을 우선해보세요.","브러시로 빗어 내리기보다는 손끝으로 결을 따라 정돈해주세요. / 당분간은 전체 염색이나 펌보다 두피 자극이 적은 홈케어를 먼저 챙겨보세요.","""전체 매직보다는 부분 정돈이나 약한 정돈으로 진행하고 싶어요."" / ""겉머리는 가볍게 틴닝해서 무게감만 살짝 줄여주세요.""","#곱슬케어 / #굵은모 / #숱많음 / #손상케어"
"curly_hair__coarse__medium_density__count_1_2","curly_hair","coarse","medium_density","count_1_2","curly_coarse_medium","볼륨감 있는 곱슬 모발","곱슬 기운이 강하고 굵기가 있어 볼륨감이 뚜렷한 모발이에요.","부피 정돈과 결 관리를 함께 챙기면 곱슬 특유의 볼륨을 부담스럽지 않게 유지할 수 있어요.","손상 이력이 적어서 볼륨매직이나 매직세팅 같은 곱슬 정돈 시술을 편하게 고려해볼 수 있어요.","손상 이력 적음","지금은 시술 이력이 적어 특별히 주의할 부분은 없어요.","숱이 적당한 편이라 평소 드라이 루틴 그대로 유지해도 충분해요. / 굵은 모발이라 트리트먼트를 3분 정도 얹어두면 흡수가 더 잘 돼요. / 지금처럼 관리하면 충분해요.","브러시로 빗어 내리기보다는 손끝으로 결을 따라 정돈해주세요. / 지금처럼 시술 빈도가 적은 편이면 특별히 피할 건 없어요.","""곱슬 부피를 정돈하는 볼륨매직이나 매직세팅으로 상담받고 싶어요."" / ""지금 밸런스를 유지하는 선에서 다듬어주세요.""","#곱슬케어 / #굵은모"
"curly_hair__coarse__medium_density__count_3_4","curly_hair","coarse","medium_density","count_3_4","curly_coarse_medium","볼륨감 있는 곱슬 모발","곱슬 기운이 강하고 굵기가 있어 볼륨감이 뚜렷한 모발이에요.","부피 정돈과 결 관리를 함께 챙기면 곱슬 특유의 볼륨을 부담스럽지 않게 유지할 수 있어요.","볼륨매직이나 매직세팅 같은 곱슬 정돈 시술을 고려할 수 있는 상태예요. 트리트먼트를 함께 챙기면 결과가 더 오래가요.","손상 이력 보통","다만 시술을 이어갈 계획이라면 트리트먼트 주기를 함께 챙기면 좋아요.","숱이 적당한 편이라 평소 드라이 루틴 그대로 유지해도 충분해요. / 굵은 모발이라 트리트먼트를 3분 정도 얹어두면 흡수가 더 잘 돼요. / 주 1회 정도 트리트먼트를 더해주면 좋아요.","브러시로 빗어 내리기보다는 손끝으로 결을 따라 정돈해주세요. / 이번 주는 새 펌이나 염색보다는 트리트먼트 위주로 관리해보면 좋아요.","""곱슬 부피를 정돈하는 볼륨매직이나 매직세팅으로 상담받고 싶어요."" / ""지금 밸런스를 유지하는 선에서 다듬어주세요.""","#곱슬케어 / #굵은모"
"curly_hair__coarse__medium_density__count_5_6","curly_hair","coarse","medium_density","count_5_6","curly_coarse_medium","볼륨감 있는 곱슬 모발","곱슬 기운이 강하고 굵기가 있어 볼륨감이 뚜렷한 모발이에요.","부피 정돈과 결 관리를 함께 챙기면 곱슬 특유의 볼륨을 부담스럽지 않게 유지할 수 있어요.","전체 시술보다는 부분 정돈이나 약한 정돈부터 시작해보는 걸 추천해요.","손상 이력 잦음 — 주의 단계","다만 시술 이력이 잦은 편이라 강한 정돈 시술은 신중하게 접근하는 것이 좋아요.","숱이 적당한 편이라 평소 드라이 루틴 그대로 유지해도 충분해요. / 굵은 모발이라 트리트먼트를 3분 정도 얹어두면 흡수가 더 잘 돼요. / 단백질 트리트먼트 빈도를 조금 늘려서 회복을 도와주세요.","브러시로 빗어 내리기보다는 손끝으로 결을 따라 정돈해주세요. / 다음 시술까지 2주 정도 간격을 두면 모발이 회복할 시간을 가질 수 있어요.","""전체 매직보다는 부분 정돈이나 약한 정돈으로 진행하고 싶어요."" / ""지금 밸런스를 유지하는 선에서 다듬어주세요.""","#곱슬케어 / #굵은모 / #손상케어"
"curly_hair__coarse__medium_density__count_7plus","curly_hair","coarse","medium_density","count_7plus","curly_coarse_medium","볼륨감 있는 곱슬 모발","곱슬 기운이 강하고 굵기가 있어 볼륨감이 뚜렷한 모발이에요.","부피 정돈과 결 관리를 함께 챙기면 곱슬 특유의 볼륨을 부담스럽지 않게 유지할 수 있어요.","강한 정돈 시술보다 홈케어로 컨디션을 먼저 회복한 뒤 부분 정돈이나 약한 정돈 정도로 시작하는 걸 추천해요.","손상 이력 많음 — 신중 단계","다만 시술 이력이 많아 강한 정돈 시술은 신중하게 접근하는 것이 좋아요.","숱이 적당한 편이라 평소 드라이 루틴 그대로 유지해도 충분해요. / 굵은 모발이라 트리트먼트를 3분 정도 얹어두면 흡수가 더 잘 돼요. / 두피에 자극이 적은 홈케어로 컨디션 회복을 우선해보세요.","브러시로 빗어 내리기보다는 손끝으로 결을 따라 정돈해주세요. / 당분간은 전체 염색이나 펌보다 두피 자극이 적은 홈케어를 먼저 챙겨보세요.","""전체 매직보다는 부분 정돈이나 약한 정돈으로 진행하고 싶어요."" / ""지금 밸런스를 유지하는 선에서 다듬어주세요.""","#곱슬케어 / #굵은모 / #손상케어"
"curly_hair__coarse__thin_density__count_1_2","curly_hair","coarse","thin_density","count_1_2","curly_coarse_sparse","곱슬은 강하지만 숱이 적은 모발","곱슬 기운은 강한데 숱이 적어 부피와 볼륨이 동시에 고민되는 모발이에요.","곱슬을 완전히 눌러 없애면 머리가 더 없어 보일 수 있어서, 볼륨을 살리는 컬감이나 층, 루트 볼륨을 함께 살리는 방향이 중요해요.","손상 이력이 적어서 볼륨매직이나 매직세팅 같은 곱슬 정돈 시술을 편하게 고려해볼 수 있어요.","손상 이력 적음","지금은 시술 이력이 적어 특별히 주의할 부분은 없어요.","숱이 적은 편이니 뿌리부터 들어올리며 드라이하면 볼륨감을 살리기 좋아요. / 굵은 모발이라 트리트먼트를 3분 정도 얹어두면 흡수가 더 잘 돼요. / 지금처럼 관리하면 충분해요.","브러시로 빗어 내리기보다는 손끝으로 결을 따라 정돈해주세요. / 지금처럼 시술 빈도가 적은 편이면 특별히 피할 건 없어요. / 무거운 오일 타입 제품은 뿌리보다 끝부분에만 살짝 사용해보세요.","""곱슬 부피를 정돈하는 볼륨매직이나 매직세팅으로 상담받고 싶어요."" / ""뿌리 볼륨을 살려주는 시술도 함께 상담받고 싶어요.""","#곱슬케어 / #굵은모 / #볼륨필요"
"curly_hair__coarse__thin_density__count_3_4","curly_hair","coarse","thin_density","count_3_4","curly_coarse_sparse","곱슬은 강하지만 숱이 적은 모발","곱슬 기운은 강한데 숱이 적어 부피와 볼륨이 동시에 고민되는 모발이에요.","곱슬을 완전히 눌러 없애면 머리가 더 없어 보일 수 있어서, 볼륨을 살리는 컬감이나 층, 루트 볼륨을 함께 살리는 방향이 중요해요.","볼륨매직이나 매직세팅 같은 곱슬 정돈 시술을 고려할 수 있는 상태예요. 트리트먼트를 함께 챙기면 결과가 더 오래가요.","손상 이력 보통","다만 시술을 이어갈 계획이라면 트리트먼트 주기를 함께 챙기면 좋아요.","숱이 적은 편이니 뿌리부터 들어올리며 드라이하면 볼륨감을 살리기 좋아요. / 굵은 모발이라 트리트먼트를 3분 정도 얹어두면 흡수가 더 잘 돼요. / 주 1회 정도 트리트먼트를 더해주면 좋아요.","브러시로 빗어 내리기보다는 손끝으로 결을 따라 정돈해주세요. / 이번 주는 새 펌이나 염색보다는 트리트먼트 위주로 관리해보면 좋아요. / 무거운 오일 타입 제품은 뿌리보다 끝부분에만 살짝 사용해보세요.","""곱슬 부피를 정돈하는 볼륨매직이나 매직세팅으로 상담받고 싶어요."" / ""뿌리 볼륨을 살려주는 시술도 함께 상담받고 싶어요.""","#곱슬케어 / #굵은모 / #볼륨필요"
"curly_hair__coarse__thin_density__count_5_6","curly_hair","coarse","thin_density","count_5_6","curly_coarse_sparse","곱슬은 강하지만 숱이 적은 모발","곱슬 기운은 강한데 숱이 적어 부피와 볼륨이 동시에 고민되는 모발이에요.","곱슬을 완전히 눌러 없애면 머리가 더 없어 보일 수 있어서, 볼륨을 살리는 컬감이나 층, 루트 볼륨을 함께 살리는 방향이 중요해요.","전체 시술보다는 부분 정돈이나 약한 정돈부터 시작해보는 걸 추천해요.","손상 이력 잦음 — 주의 단계","다만 시술 이력이 잦은 편이라 강한 정돈 시술은 신중하게 접근하는 것이 좋아요.","숱이 적은 편이니 뿌리부터 들어올리며 드라이하면 볼륨감을 살리기 좋아요. / 굵은 모발이라 트리트먼트를 3분 정도 얹어두면 흡수가 더 잘 돼요. / 단백질 트리트먼트 빈도를 조금 늘려서 회복을 도와주세요.","브러시로 빗어 내리기보다는 손끝으로 결을 따라 정돈해주세요. / 다음 시술까지 2주 정도 간격을 두면 모발이 회복할 시간을 가질 수 있어요. / 무거운 오일 타입 제품은 뿌리보다 끝부분에만 살짝 사용해보세요.","""전체 매직보다는 부분 정돈이나 약한 정돈으로 진행하고 싶어요."" / ""뿌리 볼륨을 살려주는 시술도 함께 상담받고 싶어요.""","#곱슬케어 / #굵은모 / #볼륨필요 / #손상케어"
"curly_hair__coarse__thin_density__count_7plus","curly_hair","coarse","thin_density","count_7plus","curly_coarse_sparse","곱슬은 강하지만 숱이 적은 모발","곱슬 기운은 강한데 숱이 적어 부피와 볼륨이 동시에 고민되는 모발이에요.","곱슬을 완전히 눌러 없애면 머리가 더 없어 보일 수 있어서, 볼륨을 살리는 컬감이나 층, 루트 볼륨을 함께 살리는 방향이 중요해요.","강한 정돈 시술보다 홈케어로 컨디션을 먼저 회복한 뒤 부분 정돈이나 약한 정돈 정도로 시작하는 걸 추천해요.","손상 이력 많음 — 신중 단계","다만 시술 이력이 많아 강한 정돈 시술은 신중하게 접근하는 것이 좋아요.","숱이 적은 편이니 뿌리부터 들어올리며 드라이하면 볼륨감을 살리기 좋아요. / 굵은 모발이라 트리트먼트를 3분 정도 얹어두면 흡수가 더 잘 돼요. / 두피에 자극이 적은 홈케어로 컨디션 회복을 우선해보세요.","브러시로 빗어 내리기보다는 손끝으로 결을 따라 정돈해주세요. / 당분간은 전체 염색이나 펌보다 두피 자극이 적은 홈케어를 먼저 챙겨보세요. / 무거운 오일 타입 제품은 뿌리보다 끝부분에만 살짝 사용해보세요.","""전체 매직보다는 부분 정돈이나 약한 정돈으로 진행하고 싶어요."" / ""뿌리 볼륨을 살려주는 시술도 함께 상담받고 싶어요.""","#곱슬케어 / #굵은모 / #볼륨필요 / #손상케어"
"curly_hair__medium_thickness__thick_density__count_1_2","curly_hair","medium_thickness","thick_density","count_1_2","curly_medium_dense","부피감 있는 표준 곱슬 모발","곱슬 기운이 강하고 숱이 많아 전체적으로 부피가 크게 느껴지는 모발이에요.","부피 정돈을 우선하면서도 정수리는 볼륨을 유지하는 방향으로 균형을 잡는 게 좋아요.","손상 이력이 적어서 볼륨매직이나 매직세팅 같은 곱슬 정돈 시술을 편하게 고려해볼 수 있어요.","손상 이력 적음","지금은 시술 이력이 적어 특별히 주의할 부분은 없어요.","숱이 많은 편이니 밑머리 볼륨은 가볍게 눌러 정돈하면 하루 종일 깔끔하게 유지돼요. / 보통 굵기라 평소 쓰는 제품 양 그대로 사용해도 괜찮아요. / 지금처럼 관리하면 충분해요.","브러시로 빗어 내리기보다는 손끝으로 결을 따라 정돈해주세요. / 지금처럼 시술 빈도가 적은 편이면 특별히 피할 건 없어요.","""곱슬 부피를 정돈하는 볼륨매직이나 매직세팅으로 상담받고 싶어요."" / ""겉머리는 가볍게 틴닝해서 무게감만 살짝 줄여주세요.""","#곱슬케어 / #숱많음"
"curly_hair__medium_thickness__thick_density__count_3_4","curly_hair","medium_thickness","thick_density","count_3_4","curly_medium_dense","부피감 있는 표준 곱슬 모발","곱슬 기운이 강하고 숱이 많아 전체적으로 부피가 크게 느껴지는 모발이에요.","부피 정돈을 우선하면서도 정수리는 볼륨을 유지하는 방향으로 균형을 잡는 게 좋아요.","볼륨매직이나 매직세팅 같은 곱슬 정돈 시술을 고려할 수 있는 상태예요. 트리트먼트를 함께 챙기면 결과가 더 오래가요.","손상 이력 보통","다만 시술을 이어갈 계획이라면 트리트먼트 주기를 함께 챙기면 좋아요.","숱이 많은 편이니 밑머리 볼륨은 가볍게 눌러 정돈하면 하루 종일 깔끔하게 유지돼요. / 보통 굵기라 평소 쓰는 제품 양 그대로 사용해도 괜찮아요. / 주 1회 정도 트리트먼트를 더해주면 좋아요.","브러시로 빗어 내리기보다는 손끝으로 결을 따라 정돈해주세요. / 이번 주는 새 펌이나 염색보다는 트리트먼트 위주로 관리해보면 좋아요.","""곱슬 부피를 정돈하는 볼륨매직이나 매직세팅으로 상담받고 싶어요."" / ""겉머리는 가볍게 틴닝해서 무게감만 살짝 줄여주세요.""","#곱슬케어 / #숱많음"
"curly_hair__medium_thickness__thick_density__count_5_6","curly_hair","medium_thickness","thick_density","count_5_6","curly_medium_dense","부피감 있는 표준 곱슬 모발","곱슬 기운이 강하고 숱이 많아 전체적으로 부피가 크게 느껴지는 모발이에요.","부피 정돈을 우선하면서도 정수리는 볼륨을 유지하는 방향으로 균형을 잡는 게 좋아요.","전체 시술보다는 부분 정돈이나 약한 정돈부터 시작해보는 걸 추천해요.","손상 이력 잦음 — 주의 단계","다만 시술 이력이 잦은 편이라 강한 정돈 시술은 신중하게 접근하는 것이 좋아요.","숱이 많은 편이니 밑머리 볼륨은 가볍게 눌러 정돈하면 하루 종일 깔끔하게 유지돼요. / 보통 굵기라 평소 쓰는 제품 양 그대로 사용해도 괜찮아요. / 단백질 트리트먼트 빈도를 조금 늘려서 회복을 도와주세요.","브러시로 빗어 내리기보다는 손끝으로 결을 따라 정돈해주세요. / 다음 시술까지 2주 정도 간격을 두면 모발이 회복할 시간을 가질 수 있어요.","""전체 매직보다는 부분 정돈이나 약한 정돈으로 진행하고 싶어요."" / ""겉머리는 가볍게 틴닝해서 무게감만 살짝 줄여주세요.""","#곱슬케어 / #숱많음 / #손상케어"
"curly_hair__medium_thickness__thick_density__count_7plus","curly_hair","medium_thickness","thick_density","count_7plus","curly_medium_dense","부피감 있는 표준 곱슬 모발","곱슬 기운이 강하고 숱이 많아 전체적으로 부피가 크게 느껴지는 모발이에요.","부피 정돈을 우선하면서도 정수리는 볼륨을 유지하는 방향으로 균형을 잡는 게 좋아요.","강한 정돈 시술보다 홈케어로 컨디션을 먼저 회복한 뒤 부분 정돈이나 약한 정돈 정도로 시작하는 걸 추천해요.","손상 이력 많음 — 신중 단계","다만 시술 이력이 많아 강한 정돈 시술은 신중하게 접근하는 것이 좋아요.","숱이 많은 편이니 밑머리 볼륨은 가볍게 눌러 정돈하면 하루 종일 깔끔하게 유지돼요. / 보통 굵기라 평소 쓰는 제품 양 그대로 사용해도 괜찮아요. / 두피에 자극이 적은 홈케어로 컨디션 회복을 우선해보세요.","브러시로 빗어 내리기보다는 손끝으로 결을 따라 정돈해주세요. / 당분간은 전체 염색이나 펌보다 두피 자극이 적은 홈케어를 먼저 챙겨보세요.","""전체 매직보다는 부분 정돈이나 약한 정돈으로 진행하고 싶어요."" / ""겉머리는 가볍게 틴닝해서 무게감만 살짝 줄여주세요.""","#곱슬케어 / #숱많음 / #손상케어"
"curly_hair__medium_thickness__medium_density__count_1_2","curly_hair","medium_thickness","medium_density","count_1_2","curly_medium_medium","밸런스 좋은 곱슬 모발","곱슬 기운과 굵기, 숱이 모두 무난한 수준으로 관리 부담이 적은 모발이에요.","결 정돈 중심의 관리만으로도 스타일이 깔끔하게 잡혀요.","손상 이력이 적어서 볼륨매직이나 매직세팅 같은 곱슬 정돈 시술을 편하게 고려해볼 수 있어요.","손상 이력 적음","지금은 시술 이력이 적어 특별히 주의할 부분은 없어요.","숱이 적당한 편이라 평소 드라이 루틴 그대로 유지해도 충분해요. / 보통 굵기라 평소 쓰는 제품 양 그대로 사용해도 괜찮아요. / 지금처럼 관리하면 충분해요.","브러시로 빗어 내리기보다는 손끝으로 결을 따라 정돈해주세요. / 지금처럼 시술 빈도가 적은 편이면 특별히 피할 건 없어요.","""곱슬 부피를 정돈하는 볼륨매직이나 매직세팅으로 상담받고 싶어요."" / ""지금 밸런스를 유지하는 선에서 다듬어주세요.""","#곱슬케어"
